,loss,accuracy,val_loss,val_accuracy
81,0.09739337116479874,0.9654891490936279,0.10571220517158508,0.966304361820221
82,0.10632569342851639,0.9633151888847351,0.13465671241283417,0.957608699798584
83,0.10100122541189194,0.9646739363670349,0.11972042918205261,0.957608699798584
84,0.10317383706569672,0.9654891490936279,0.12152803689241409,0.958695650100708
85,0.09593190252780914,0.969836950302124,0.10453334450721741,0.966304361820221
86,0.09566432982683182,0.9652174115180969,0.10262914001941681,0.967391312122345
87,0.09492070227861404,0.968206524848938,0.09757521003484726,0.968478262424469
88,0.08227342367172241,0.970923900604248,0.09985345602035522,0.967391312122345
89,0.09337148070335388,0.966304361820221,0.10853159427642822,0.9630434513092041
90,0.08593132346868515,0.969293475151062,0.12287697196006775,0.9619565010070801
91,0.08651726692914963,0.96875,0.09552143514156342,0.968478262424469
92,0.08002882450819016,0.9747282862663269,0.1108015775680542,0.969565212726593
93,0.08263775706291199,0.9733695387840271,0.09979463368654251,0.968478262424469
94,0.07785458117723465,0.970108687877655,0.09140630066394806,0.9739130139350891
95,0.07636573910713196,0.977173924446106,0.0909033715724945,0.968478262424469
96,0.08035535365343094,0.969021737575531,0.09371098130941391,0.9717391133308411
97,0.07824629545211792,0.9736412763595581,0.10644001513719559,0.9652174115180969
98,0.07678951323032379,0.9736412763595581,0.09795249998569489,0.968478262424469
99,0.06883728504180908,0.976630449295044,0.09672750532627106,0.966304361820221
100,0.07718443870544434,0.9752717614173889,0.0915927067399025,0.9717391133308411
101,0.09737734496593475,0.9644021987915039,0.1273372769355774,0.957608699798584
102,0.07324174046516418,0.9741848111152649,0.095557801425457,0.968478262424469
103,0.06717284023761749,0.9750000238418579,0.08814220130443573,0.968478262424469
104,0.06761646270751953,0.976630449295044,0.09802737087011337,0.967391312122345
105,0.071653351187706,0.9730978012084961,0.08619373291730881,0.9717391133308411
106,0.06275896728038788,0.980163037776947,0.08197024464607239,0.9750000238418579
107,0.05544101074337959,0.979619562625885,0.08839529007673264,0.9750000238418579
108,0.060488853603601456,0.980163037776947,0.09283479303121567,0.9739130139350891
109,0.06062714010477066,0.979619562625885,0.08709430694580078,0.969565212726593
110,0.05959838256239891,0.978804349899292,0.11470504105091095,0.9630434513092041
111,0.06619583070278168,0.979347825050354,0.08699110895395279,0.970652163028717
112,0.05719911307096481,0.979347825050354,0.08755515515804291,0.9739130139350891
113,0.048981811851263046,0.9842391014099121,0.07892376184463501,0.977173924446106
114,0.05645616725087166,0.9820652008056641,0.09240230172872543,0.970652163028717
115,0.05753251537680626,0.980163037776947,0.0818161740899086,0.9739130139350891
116,0.05617363005876541,0.980706512928009,0.07916943728923798,0.9739130139350891
117,0.055772751569747925,0.9826086759567261,0.07599281519651413,0.9728260636329651
118,0.0459979884326458,0.9850543737411499,0.08815540373325348,0.970652163028717
119,0.04045480117201805,0.9861413240432739,0.08574871718883514,0.9739130139350891
120,0.05029475688934326,0.9839673638343811,0.08138882368803024,0.9750000238418579
121,0.04788807034492493,0.9823369383811951,0.08535780012607574,0.9750000238418579
122,0.07332412153482437,0.9720108509063721,0.0972638800740242,0.9641304612159729
123,0.07684008777141571,0.9755434989929199,0.09170199930667877,0.9750000238418579
124,0.05210568383336067,0.9831521511077881,0.08036819845438004,0.977173924446106
125,0.04102402180433273,0.9861413240432739,0.08346273005008698,0.9728260636329651
126,0.0406472384929657,0.9861413240432739,0.07221487909555435,0.97826087474823
127,0.03646522015333176,0.988586962223053,0.07307520508766174,0.980434775352478
128,0.044597990810871124,0.9828804135322571,0.0809541568160057,0.9760869741439819
129,0.038102105259895325,0.987500011920929,0.07055206596851349,0.9760869741439819
130,0.038164373487234116,0.988858699798584,0.08323578536510468,0.9760869741439819
131,0.03537548705935478,0.989945650100708,0.08020780235528946,0.9728260636329651
132,0.042674221098423004,0.9853261113166809,0.07875823974609375,0.9739130139350891
133,0.03366255387663841,0.99048912525177,0.06620211899280548,0.980434775352478
134,0.02923637069761753,0.991032600402832,0.06832010298967361,0.97826087474823
135,0.03925057873129845,0.98777174949646,0.10127691924571991,0.968478262424469
136,0.04321034625172615,0.9866847991943359,0.06904442608356476,0.9760869741439819
137,0.03196810558438301,0.989402174949646,0.06947699189186096,0.977173924446106
138,0.027901921421289444,0.991032600402832,0.07684462517499924,0.97826087474823
139,0.028816768899559975,0.989402174949646,0.06412140280008316,0.9826086759567261
140,0.031658560037612915,0.990760862827301,0.06973818689584732,0.97826087474823
141,0.029849393293261528,0.991032600402832,0.0703066810965538,0.97826087474823
142,0.031046021729707718,0.988315224647522,0.0739998146891594,0.9826086759567261
143,0.0288854967802763,0.99048912525177,0.07628612220287323,0.9760869741439819
144,0.03421357646584511,0.989130437374115,0.07675950974225998,0.970652163028717
145,0.030408071354031563,0.989402174949646,0.06930539757013321,0.981521725654602
146,0.0261769350618124,0.991576075553894,0.07752235978841782,0.9750000238418579
147,0.03507772833108902,0.990217387676239,0.09194531291723251,0.97826087474823
148,0.032204098999500275,0.987500011920929,0.07260997593402863,0.977173924446106
149,0.030757762491703033,0.992119550704956,0.07076460868120193,0.980434775352478
150,0.030046753585338593,0.992119550704956,0.07787616550922394,0.9760869741439819
151,0.029542064294219017,0.990760862827301,0.07130759209394455,0.9826086759567261
152,0.024618173018097878,0.9926630258560181,0.0733901709318161,0.9826086759567261
153,0.02077529765665531,0.9940217137336731,0.11991862207651138,0.9760869741439819
154,0.030596023425459862,0.989673912525177,0.0643678680062294,0.9847826361656189
155,0.03193433955311775,0.989402174949646,0.06699425727128983,0.979347825050354
156,0.023958230391144753,0.9923912882804871,0.06405403465032578,0.980434775352478
157,0.02657907083630562,0.990760862827301,0.0699182078242302,0.9826086759567261
158,0.02666899375617504,0.992119550704956,0.06851495057344437,0.980434775352478
159,0.023346776142716408,0.9929347634315491,0.0726795420050621,0.981521725654602
160,0.027404597029089928,0.991576075553894,0.08386437594890594,0.97826087474823
161,0.02378208190202713,0.9934782385826111,0.07257944345474243,0.979347825050354
162,0.020787613466382027,0.9948369860649109,0.06639620661735535,0.9826086759567261
163,0.02013530768454075,0.9945651888847351,0.072368323802948,0.980434775352478
164,0.026398828253149986,0.991847813129425,0.06633184850215912,0.977173924446106
165,0.023229733109474182,0.9923912882804871,0.06719231605529785,0.980434775352478
166,0.019967276602983475,0.9932065010070801,0.07692437618970871,0.979347825050354
167,0.026987062767148018,0.9932065010070801,0.0883638858795166,0.979347825050354
168,0.026224572211503983,0.991304337978363,0.0924842432141304,0.9760869741439819
169,0.025635916739702225,0.991576075553894,0.0742686539888382,0.980434775352478
170,0.019215628504753113,0.9942934513092041,0.09726770967245102,0.977173924446106
171,0.0235601793974638,0.9934782385826111,0.07465140521526337,0.980434775352478
172,0.023420440033078194,0.9937499761581421,0.09878046810626984,0.966304361820221
173,0.028069207444787025,0.9926630258560181,0.08889257907867432,0.9760869741439819
174,0.03047432191669941,0.991032600402832,0.08773760497570038,0.9739130139350891
175,0.021502135321497917,0.9932065010070801,0.07496004551649094,0.9760869741439819
176,0.022929012775421143,0.9923912882804871,0.06363426893949509,0.981521725654602
177,0.01844300888478756,0.9942934513092041,0.07121606171131134,0.980434775352478
178,0.020415162667632103,0.9929347634315491,0.07902402430772781,0.981521725654602
179,0.024524688720703125,0.9923912882804871,0.11354587227106094,0.9728260636329651
180,0.020928891375660896,0.9945651888847351,0.07075132429599762,0.97826087474823
181,0.019380824640393257,0.9942934513092041,0.06915072351694107,0.981521725654602
182,0.0203538928180933,0.9942934513092041,0.05919371172785759,0.9836956262588501
183,0.019129673019051552,0.9940217137336731,0.06666398048400879,0.977173924446106
184,0.01959294266998768,0.9934782385826111,0.07005362212657928,0.979347825050354
185,0.020796075463294983,0.9937499761581421,0.08510687202215195,0.9826086759567261
186,0.01639329269528389,0.9951087236404419,0.06730089336633682,0.981521725654602
187,0.019784454256296158,0.9934782385826111,0.07791212946176529,0.9826086759567261
188,0.015422331169247627,0.9956521987915039,0.06068847328424454,0.979347825050354
189,0.017112314701080322,0.9942934513092041,0.05837760120630264,0.981521725654602
190,0.01717616617679596,0.9934782385826111,0.061705391854047775,0.979347825050354
191,0.011033634655177593,0.9972826242446899,0.07050565630197525,0.9826086759567261
192,0.014540411531925201,0.9959239363670349,0.0727134421467781,0.980434775352478
193,0.012046984396874905,0.9967391490936279,0.05742008611559868,0.9836956262588501
194,0.012900447472929955,0.9953804612159729,0.06527253985404968,0.9836956262588501
195,0.015830988064408302,0.9948369860649109,0.06520646810531616,0.980434775352478
196,0.019227156415581703,0.9951087236404419,0.06562740355730057,0.9826086759567261
197,0.014700984582304955,0.9961956739425659,0.06711643189191818,0.981521725654602
198,0.01480031106621027,0.9956521987915039,0.10030435770750046,0.977173924446106
199,0.014441807754337788,0.9964674115180969,0.10971130430698395,0.97826087474823
200,0.017359470948576927,0.9951087236404419,0.0891302302479744,0.9750000238418579
201,0.01438179425895214,0.9964674115180969,0.0627790093421936,0.980434775352478
202,0.010746411047875881,0.997554361820221,0.07128559052944183,0.9826086759567261
203,0.012212001718580723,0.9961956739425659,0.06631863117218018,0.980434775352478
204,0.012414263561367989,0.9967391490936279,0.07613968849182129,0.979347825050354
205,0.014645659364759922,0.9964674115180969,0.07969877868890762,0.970652163028717
206,0.02235519513487816,0.991576075553894,0.10731842368841171,0.97826087474823
207,0.01225979533046484,0.9970108866691589,0.06454438716173172,0.9836956262588501
208,0.013941481709480286,0.9953804612159729,0.06954620778560638,0.9826086759567261
209,0.02093004435300827,0.9934782385826111,0.07401082664728165,0.9739130139350891
210,0.013303768821060658,0.9961956739425659,0.07811452448368073,0.977173924446106
211,0.013827767223119736,0.9951087236404419,0.07456015795469284,0.981521725654602
212,0.015245811082422733,0.9964674115180969,0.06122727319598198,0.9847826361656189
213,0.014008155092597008,0.9959239363670349,0.07324668020009995,0.980434775352478
214,0.01526109129190445,0.9951087236404419,0.08908398449420929,0.980434775352478
215,0.014259346760809422,0.9956521987915039,0.06450952589511871,0.9858695864677429
216,0.013065525330603123,0.9961956739425659,0.08110076934099197,0.9760869741439819
217,0.010486924089491367,0.9970108866691589,0.06953821331262589,0.980434775352478
218,0.010913104750216007,0.9970108866691589,0.061890535056591034,0.9847826361656189
219,0.013500954955816269,0.9959239363670349,0.06623733043670654,0.981521725654602
220,0.018504774197936058,0.9937499761581421,0.0717053934931755,0.979347825050354
221,0.011876609176397324,0.9972826242446899,0.07055336982011795,0.9826086759567261
222,0.02204287238419056,0.9940217137336731,0.07977674901485443,0.981521725654602
223,0.015376308001577854,0.9951087236404419,0.06820299476385117,0.981521725654602
224,0.014642768539488316,0.9967391490936279,0.06481780111789703,0.980434775352478
225,0.016817234456539154,0.9942934513092041,0.08140727132558823,0.97826087474823
226,0.010772726498544216,0.9964674115180969,0.06000247225165367,0.9847826361656189
227,0.011235245503485203,0.9961956739425659,0.10652463883161545,0.97826087474823
228,0.012697859667241573,0.9970108866691589,0.08539550751447678,0.9750000238418579
229,0.015892494469881058,0.9942934513092041,0.09102766960859299,0.979347825050354
230,0.01717863790690899,0.9942934513092041,0.14572496712207794,0.960869550704956
231,0.027643969282507896,0.990217387676239,0.061707157641649246,0.977173924446106
232,0.0087159164249897,0.998641312122345,0.05997743457555771,0.9836956262588501
233,0.008138950914144516,0.997826099395752,0.06212744861841202,0.9858695864677429
234,0.0070480830036103725,0.998097836971283,0.06384488940238953,0.9836956262588501
235,0.008425929583609104,0.9972826242446899,0.06920763850212097,0.981521725654602
236,0.008948332630097866,0.997826099395752,0.05427985638380051,0.9826086759567261
237,0.010220833122730255,0.9970108866691589,0.05582822486758232,0.9847826361656189
238,0.010161922313272953,0.9972826242446899,0.056489910930395126,0.9858695864677429
239,0.0093661118298769,0.997554361820221,0.07782072573900223,0.9826086759567261
240,0.00811325665563345,0.998097836971283,0.0645182654261589,0.981521725654602
241,0.007115584332495928,0.997554361820221,0.06319209933280945,0.981521725654602
242,0.011839393526315689,0.9970108866691589,0.06187553331255913,0.97826087474823
243,0.015226874500513077,0.9951087236404419,0.04705367237329483,0.9869565367698669
244,0.010679267346858978,0.9967391490936279,0.07018102705478668,0.980434775352478
245,0.010208691470324993,0.9964674115180969,0.08477787673473358,0.979347825050354
246,0.008408321999013424,0.9970108866691589,0.07739332318305969,0.981521725654602
247,0.012141460552811623,0.9961956739425659,0.06411819159984589,0.9826086759567261
248,0.006747659761458635,0.997826099395752,0.07166936993598938,0.9826086759567261
249,0.006829173769801855,0.997554361820221,0.06287676095962524,0.980434775352478
250,0.010050993412733078,0.9970108866691589,0.06475687772035599,0.97826087474823
251,0.011050214059650898,0.998097836971283,0.06466057151556015,0.9847826361656189
252,0.013793716207146645,0.9951087236404419,0.10335076600313187,0.979347825050354
253,0.010264926590025425,0.9972826242446899,0.0617363415658474,0.9847826361656189
254,0.006913373712450266,0.998369574546814,0.0632777065038681,0.9836956262588501
255,0.009752010926604271,0.9972826242446899,0.05885087698698044,0.981521725654602
256,0.008356491103768349,0.9970108866691589,0.05297023802995682,0.9847826361656189
257,0.007387761026620865,0.997826099395752,0.06659078598022461,0.9847826361656189
258,0.006374852266162634,0.9970108866691589,0.08586977422237396,0.979347825050354
259,0.004821029957383871,0.999184787273407,0.10754348337650299,0.97826087474823
260,0.00492263026535511,0.998641312122345,0.06506497412919998,0.9836956262588501
261,0.008885396644473076,0.9964674115180969,0.07959979772567749,0.9750000238418579
262,0.008025244809687138,0.997826099395752,0.0664527639746666,0.9858695864677429
263,0.005550629459321499,0.998369574546814,0.07596400380134583,0.980434775352478
264,0.009784335270524025,0.9967391490936279,0.07470285892486572,0.9739130139350891
265,0.021562881767749786,0.9937499761581421,0.07852549105882645,0.97826087474823
266,0.022723492234945297,0.9937499761581421,0.0822879821062088,0.977173924446106
267,0.013028903864324093,0.9972826242446899,0.06158227100968361,0.981521725654602
268,0.02038746327161789,0.9940217137336731,0.08973804861307144,0.980434775352478
269,0.018231414258480072,0.9937499761581421,0.06001616641879082,0.9826086759567261
270,0.006652679294347763,0.998641312122345,0.07531338930130005,0.9836956262588501
271,0.00606055511161685,0.998641312122345,0.127346470952034,0.9760869741439819
272,0.04177042469382286,0.988586962223053,0.10378482937812805,0.9717391133308411
273,0.019482210278511047,0.9953804612159729,0.07900048047304153,0.9739130139350891
274,0.012066729366779327,0.9956521987915039,0.07007421553134918,0.980434775352478
275,0.01041970495134592,0.9967391490936279,0.057364098727703094,0.9826086759567261
276,0.008105430752038956,0.9972826242446899,0.05833791568875313,0.9858695864677429
277,0.00633770227432251,0.998369574546814,0.047725316137075424,0.988043487071991
278,0.006890743039548397,0.998641312122345,0.056414563208818436,0.9869565367698669
279,0.005091782659292221,0.998641312122345,0.0530744232237339,0.988043487071991
280,0.017187966033816338,0.9940217137336731,0.09628664702177048,0.97826087474823
281,0.014881842769682407,0.9959239363670349,0.06471781432628632,0.981521725654602
282,0.007395443506538868,0.9972826242446899,0.07379614561796188,0.981521725654602
283,0.007776610553264618,0.998097836971283,0.07763054966926575,0.9847826361656189
284,0.00783810205757618,0.997554361820221,0.07436995208263397,0.980434775352478
285,0.0043173194862902164,0.999184787273407,0.06130848452448845,0.9847826361656189
286,0.0048361364752054214,0.998097836971283,0.08218638598918915,0.9836956262588501
287,0.0062014320865273476,0.997826099395752,0.0737677812576294,0.9836956262588501
288,0.0063834055326879025,0.998641312122345,0.0538969412446022,0.9869565367698669
289,0.007935645990073681,0.997554361820221,0.05322204530239105,0.9847826361656189
290,0.006924070883542299,0.998097836971283,0.06105401739478111,0.9858695864677429
291,0.006766401696950197,0.998913049697876,0.06628783047199249,0.981521725654602
292,0.0031224607955664396,0.999456524848938,0.0716705471277237,0.9826086759567261
293,0.004942200146615505,0.998913049697876,0.054427407681941986,0.9869565367698669
294,0.003995836246758699,0.999184787273407,0.06079185754060745,0.988043487071991
295,0.008380790241062641,0.9964674115180969,0.05329376831650734,0.9826086759567261
296,0.008946428075432777,0.997554361820221,0.0841500386595726,0.980434775352478
297,0.027812210842967033,0.9929347634315491,0.12379149347543716,0.968478262424469
298,0.0228244848549366,0.9932065010070801,0.06330186873674393,0.9836956262588501
299,0.01121577713638544,0.9961956739425659,0.054566945880651474,0.980434775352478
